depth_mm,velocity,label
-0.4994345588151261,0.0,0
-0.16166519088756104,0.0,0
0.0955665798234584,0.0,0
0.07411859335015869,162.17391640567607,0
-0.10322325667733168,0.0,0
-0.31926139431137646,97.83064236066117,1
-0.1427159492177199,194.9343062301025,0
0.39566958750469894,43.789078058240264,0
0.03883969116569297,0.0,0
0.5238734656340949,178.08601134717142,0
0.6661821595761452,78.35646431340314,0
0.336351367970833,0.0,0
0.6664874187132797,198.20291407419074,0
0.43723952988761194,290.33174860379137,0
0.24965958391232057,33.007822460061384,0
0.5989940566866192,242.9201802788425,0
0.6339631948614199,44.167305505244094,0
0.43837799552187695,65.43171819912016,0
0.27346493952340456,65.62058904056009,0
0.37063796083158795,300.0,0
0.49482461311123327,219.61546516985717,0
0.857618081789302,142.3821388936037,0
0.8354720074095212,300.0,0
0.09975655318511523,300.0,0
0.4407535682790509,155.06727651079024,0
0.8656155415911471,121.51991339824953,0
0.8444127849295269,66.33443162228701,0
0.9314785364593625,21.573862233561023,0
0.8512790385690749,129.20359488952724,0
0.41861983174507067,10.925312640821867,0
0.5069966415622851,131.28944814849595,0
0.3047647495382222,43.563153685566206,1
0.22078125058422327,0.0,0
1.0746322822794974,112.421208106518,0
0.2029906084810018,10.954674857265239,0
0.1850203610633261,35.077056885276065,0
0.03766528062021379,21.83794028063416,0
0.0027974930577601143,65.3181028911366,0
-0.01582234864083709,21.673301502656003,0
-0.046697715104238036,97.67218306579315,0
0.05079290038767503,87.43643650425528,0
-0.18375255988078987,130.29835352593975,0
0.711818724845048,251.58429609384373,0
0.7080145576112695,265.4622784810127,0
1.3342046967930177,10.982009556850167,0
1.3753907988979241,86.21695538894,0
1.8652562249267257,175.73561960227718,0
1.6994335007221029,97.71921159312241,0
0.8220447202288428,54.27791279411346,0
0.930076291533799,32.782086052600725,0
1.2051340325243132,10.73233540595174,0
1.2649105608874556,32.322554791775836,0
1.4875597010083341,11.048225141978106,0
1.5296946758169838,31.796227788222453,0
1.3927258305235224,33.22159590449814,0
1.409086544051974,44.437541385685456,0
1.4897654542367356,13.173479066553599,0
1.4321276753362921,43.71183958896757,1
2.0677278476108896,21.759259595506318,0
1.9876507682359268,126.5526849763523,0
1.7955086141573373,11.098978565758138,0
1.9792685155280432,22.111010949270664,0
1.7776784392482536,89.16675834615518,0
1.7634819069218821,33.59555295681915,0
1.5804736121843854,21.983992787844162,0
1.9237835696756522,110.96805600385211,0
2.0674942272608243,21.858767367444575,0
2.4094325660727334,22.144047304788554,0
2.3030386663547286,21.966147142617732,0
2.493237836225237,32.26263605245952,0
2.802907507636676,22.132420802123377,0
2.773040531988513,66.10564473549414,0
2.462621392562092,21.858425619511685,0
2.4696503278164306,33.50430955290885,0
2.4833414751181393,0.0,0
2.3415451027307688,43.305205230526205,0
2.4325619344605087,33.129665515207684,0
2.3106494837460967,64.53222146148579,0
2.032225814363242,76.18507495218992,0
2.0617608043449476,132.77000387771736,0
1.8677257172560746,11.040402205814612,0
1.949914221374749,65.44703293959773,0
1.9431566375824882,65.05822863347294,0
1.8304222466429265,42.56361754378843,0
1.4204150824962403,33.04353489251519,0
0.9664665532094219,109.47698122269146,0
0.4589260621111757,22.083129532860358,0
0.33272109345694467,64.43853126440314,0
0.2799918406196644,0.0,0
0.3171207441881041,111.2181669689545,0
0.5628528980604619,11.111533805066852,1
1.0530047527532171,125.27914455540179,0
1.821146020124731,22.101282297860905,0
1.870832893345109,0.0,0
2.0947460923425587,11.097774520361643,0
2.1047647646862955,32.74088645340577,0
2.0620336104675285,11.079569528901475,0
2.011811673776953,32.13139670282528,0
1.5040887734258934,22.13049396916518,0
1.5290086642699152,64.30565201726345,0
1.629962465606205,0.0,0
1.2249469425846815,238.88526219865793,0
1.1999114344125594,300.0,0
1.2514798307033947,264.03556730640605,0
1.2415277739185049,97.21163488405033,0
1.4696038444504955,132.44508300900745,0
1.6093274382762424,110.85543321404596,0
1.4424097404445169,180.28579718243265,0
1.5033249565634677,55.012604501945106,1
1.6670569806924718,0.0,0
2.152225995150636,0.0,0
1.9369878898212178,22.240920539809636,0
1.8415720495071897,21.90580247558364,0
1.816292429174915,0.0,0
1.7692344414272365,0.0,0
1.7473349933823101,0.0,0
2.0895770993891727,21.783556528490816,0
2.1551870240577586,0.0,0
1.6003346288093745,21.832370363430048,0
1.4747201129852172,300.0,0
1.1811896736009242,197.54531134706863,0
1.1456864474427286,300.0,0
1.0420204906949615,15.566735995320263,1
1.1687812063528868,300.0,0
1.2912195202776644,218.3363674222143,0
1.1404166658639525,251.72043930855173,0
1.4449915688415915,89.34553917104681,0
1.0975396106638335,22.336384792761702,0
1.449838654834501,300.0,0
1.446116831212596,0.0,0
1.598847669704806,43.485920457844315,0
1.79022803976836,0.0,0
1.7995944826030286,33.260673729619995,0
1.6320751671309863,33.01007387508395,0
1.5663702366432997,0.0,1
1.4465777391112766,0.0,0
1.51870369114937,22.35412247508394,0
1.4923624200330332,10.744597350165487,0
1.6806547021640528,44.6034104141521,0
1.9268554049162168,0.0,0
1.9529573039719361,0.0,0
1.4814141256574431,10.838162865574143,0
1.388455183874704,44.69657233894043,0
0.9210005476534278,32.75904244933026,0
0.827383402845272,44.1754461723181,0
0.6854052107087005,10.848787553509306,0
0.39626922427171696,151.4056426202963,0
-0.19893901537104686,43.955544609967355,0
-0.07767329446051185,132.04653090779345,0
0.22646193663478087,43.8045127701683,0
0.19829320253461624,66.94124312720946,0
0.1991544333723727,43.041899699323736,0
0.3929836959742916,109.40901502504174,0
-0.08187176088048087,10.951785868154651,0
-0.42205907504921925,43.4307607080544,0
-0.6644229946498603,32.68721830684065,0
-0.7551016224795482,43.89987701808096,0
-0.9411117474823483,21.921315810792095,0
-0.6463701078474604,66.20390081183608,0
0.5972082963192071,32.77132833803433,0
0.6908160938285945,197.52877214096964,0
0.2679589642279323,21.993733760870875,0
0.45295993427318937,300.0,0
0.37533673411871415,209.92512512512513,0
0.5878571052535531,98.67015879239365,0
1.017328663914907,11.163882109006316,0
1.4753386947798375,163.46454237922273,0
2.099377069339714,33.04440265974768,0
2.453824514451197,44.29394091401114,0
2.847907304678321,10.893560434879722,0
3.149381923308381,22.002906229508195,0
3.0987594137548147,33.06541653308667,0
2.986330934447723,112.59876510067114,0
2.956656365274979,21.694993805943707,0
3.033695034153794,31.965369548981055,0
2.996488563229538,11.11112170750251,0
2.921708915807897,44.416835662206594,0
2.9391475720798033,21.801956523999127,0
3.0774555566960293,65.90102992356097,1
3.076061821220666,43.96130344097517,0
2.7250609082954957,66.65313430305855,0
2.2791964129542652,10.935709778850818,0
2.3933534472476703,89.52766586444821,0
2.8920751851109205,9.38940600753068,0
2.620324792580342,87.06075025816395,0
2.854926755534337,21.844480033332033,0
2.8816439271434624,21.990677970544905,0
2.7414335495367093,55.00798698999331,0
2.6511255843919,66.30157601049619,0
2.536224075110005,0.0,0
2.2633144728848587,200.02085585299167,0
1.9669228879900524,33.357666246036715,0
1.8222660167747096,65.49336109303839,0
0.7124585736907885,119.75265267135946,0
0.8380063682736916,110.5433997670165,0
0.9455352684417107,54.71549742618379,0
1.2268570330189466,259.35191454497675,0
0.9076888955080187,10.765363400930672,0
1.2468556543696607,243.1800975095533,0
0.9130832180661574,32.841808543680195,0
1.2728771937784433,33.28944799396802,0
1.9208310923403138,11.110856803780703,0
2.022335065168135,132.2707032481867,0
2.295743104340886,10.99355217496147,0
2.391483016052909,97.16534362934362,0
2.604522964993472,10.838919080955224,0
2.6784488424558273,32.23932543678276,0
2.754698616104334,9.26404138257011,0
2.7203851350336428,65.02040847963416,0
2.616265105177984,32.68220920084777,0
2.6643135783913086,65.75896398726934,0
2.525465242662006,10.791843665976252,0
2.426878626213269,0.0,0
2.5528898369545083,8.199254418460082,0
2.5119621122621782,0.0,0
2.476300694749134,10.924430507008944,0
2.3926768339276316,88.5299167849548,0
2.3600335383274773,11.175066009106725,0
2.3883576899718095,44.04000482997947,0
2.451767685592743,10.961975626138523,0
2.316881282899197,64.14649340585953,0
2.4451637205048504,33.25460845021288,0
2.5283515694410896,43.773654219457725,0
2.803289037320855,21.784801086564155,0
2.768494722594883,156.94543604020265,0
2.6901746872991517,21.879063556315987,0
2.691240177275067,0.0,0
2.571224521272064,10.926678806540943,0
2.578909678637331,22.230782685203344,0
2.592572375545721,21.718472567787636,0
2.469023938561743,33.0622019375537,1
2.297965045144623,11.036654615113385,0
2.217314954782945,0.0,0
2.172110699029839,0.0,0
2.10257100839939,0.0,0
1.8778820971393495,21.917764696353313,0
1.845443085487175,43.55885575420213,0
1.7554441556569267,0.0,0
1.4317136951360054,300.0,0
0.6569747064880671,120.57353867382379,0
0.4941800296097698,66.51765508163443,0
0.05363574567485152,276.58082775683755,0
0.16481261045742102,291.21977429192503,0
0.5912284096045717,109.05881832908206,0
1.0113587729624895,21.53465112697027,0
1.276231270647965,98.53519847350162,0
1.134217855522368,22.649875796522302,0
0.7735003861072398,55.54251329533657,0
0.5905095059264287,65.22414704693186,0
0.48301787495208526,11.003300226136322,0
0.3514753476208665,32.34448934266942,0
0.47158375148625975,22.09208582316551,0
0.4544209867133331,32.06654434250765,0
0.5401392119194215,32.821077836814226,0
1.0288552054520395,22.103204047217538,0
0.9477567350760774,33.05030468585837,0
0.8500110498131375,32.45938227942144,0
0.7138877585359804,0.0,0
0.7179195957909834,44.28318490637752,0
0.7230911469924273,0.0,1
0.6793559956127515,21.488093774335013,0
0.44142523228751784,18.802804525974143,0
0.461235127921622,86.79276986270189,0
0.3925648610433319,32.96009555691766,0
0.412633331628387,87.35039673448986,0
0.4883325854404541,22.18181529715079,0
0.48790253339447975,108.69676991333914,0
0.4655007261064603,208.81509702912183,0
0.48484420344696577,300.0,0
0.5364150188700845,264.82466003530527,0
0.28687153284867595,22.059842320901684,0
0.8453957647707733,6.64072459378515,0
0.5561577732880463,300.0,0
0.5474683785875456,300.0,0
-0.13539832330194956,300.0,0
-0.08833319373169335,131.86594286432899,0
-0.144318966837087,33.41977259628537,0
-0.13307305788579082,31.38415491903864,0
0.003265263240126437,10.989174063865686,0
0.16356452285143375,0.0,0
0.03560359846754846,0.0,0
0.09137244944568135,22.079119004879797,0
0.09954844959447762,32.9749521737991,0
0.173280167150347,108.28313704026891,0
